Name,Longitude,Main_Cuisine,Latitude,Address,District_Code,Cuisine,Type_Code,Info_Code,Exp_Date,Location_Tag,Sub_Cuisine,Price_Range,YYYYMM
8鍋臭臭鍋,114.17513,Taiwan,22.30176,"G/F, SOUTH EAST MANSION, NO. 77 KIMBERLEY ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,,2019-02-22,Kwai Chung,Hot Pot,$101-200,201901
8鍋臭臭鍋,114.18156,Taiwan,22.28049,"SHOP E, G/F., BLOCK A, LOCKHART HOUSE, NO. 440 JAFFE ROAD, CAUSEWAY BAY, HONG KONG",12,,RL,,2019-03-23,Kwai Chung,Hot Pot,$101-200,201901
9 3/4 Café,114.17214,,22.31658,"FLAT 04, 4/F, PROSPER COMMERCIAL BUILDING, 9 YIN CHONG STREET, MONG KOK, KOWLOON",62,,RR,,2019-01-26,,,,201901
90's Corner,114.21268,Other,22.21833,"SHOP A & B,  G/F., NO. 118 STANLEY MAIN STREET, STANLEY, HONG KONG",15,Western,RL,,2019-01-21,Kwun Tong,Western,$101-200,201901
90後台式冰室,113.98046,Hong Kong Style,22.38595,"SHOP 32, G/F, RAINBOW GARDEN SHOPPING CENTRE, CASTLE PEAK ROAD, TSING HOI CIRCUIT, TMTL 300, TUEN MUN, NEW TERRITORIES",93,Stir-Fry,RL,,2019-05-01,Kowloon Bay,Stir-Fry,$51-100,201901
911餐廳,113.93557,,22.2841,"G/F., 101 MA WAN CHUNG, TUNG CHUNG, LANTAU ISLAND, NEW TERRITORIES",17,,RR,,2019-09-23,,,,201901
99 BOTTLES LIMITED,114.1524,Western,22.28252,"SHOP B, LG/F., FOOK WO BUILDING, NOS. 14D, 14E & 14F ELGIN STREET & NOS. 59, 59A & 59B PEEL STREET, SHEUNG WAN, HONG KONG",18,Western,RR,,2019-07-02,Central,Wine,$51-100,201901
A E,114.17565,Western,22.277,"2/F., NOS. 178-186 JOHNSTON ROAD, WAN CHAI, HONG KONG",12,,RR,#B,2019-10-02,Western District,French,$201-400,201901
A FIFTH,114.17556,Mainland China,22.29922,"5/F, KATHERINE HOUSE, 53-55 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",61,"Guangdong, Seafood",RR,,2019-06-24,Yau Ma Tei,Seafood,$201-400,201901
A Futurus Gourment Limited,114.18897,,22.31879,"SHOP B, G/F, 49 TAK KU LING ROAD, KOWLOON CITY, KOWLOON",52,,RR,,2019-05-03,,,,201901
A HAPPY PANCAKE,114.18525,Western,22.27782,"SHOP NOS. 203-205, 2/F., LEE GARDEN THREE, 1 SUNNING ROAD, CAUSEWAY BAY, HONG KONG",12,"Western, Tea Restaurant",RL,,2019-03-11,Western District,Tea Restaurant,$51-100,201901
A La Bakery,114.15533,Western,22.28554,"G/F(PORTION 'B'), TWO CHINACHEM PLAZA, 68 CONNAUGHT ROAD CENTRAL, HONG KONG",18,"Western, Bakery",RR,,2019-12-07,Shau Kei Wan,Bakery,Below $50,201901
A Major Whisky Bar,114.18597,Other,22.2792,"8/F., AURA ON PENNINGTON, NOS. 60-66 JARDINE'S BAZAAR, CAUSEWAY BAY, HONG KONG",12,,RR,,2019-03-06,Wan Chai,Certified Halal Food,$51-100,201901
A NU RETROUVEZ-VOUS,114.16735,Western,22.29513,"SHOP OTE 402, LEVEL 4, OCEAN TERMINAL, HARBOUR CITY, TSIM SHA TSUI, KOWLOON",61,,RL,#E#F#G,2019-09-16,Tsim Sha Tsui,Brunch,Above $801,201901
A New Day,114.1302,Hong Kong Style,22.50429,"G/F, 178 JOCKEY CLUB ROAD, SHEUNG SHUI, NEW TERRITORIES",96,,RL,,2019-02-03,Mong Kok,Karaoke,$51-100,201901
A PLUS KITCHEN,114.1334,Hong Kong Style,22.28625,"G/F, SHOP A-B, 576-582 QUEEN'S ROAD WEST, WESTERN, HONG KONG",18,Tea Restaurant,RL,,2019-10-21,Tsim Sha Tsui,Tea Restaurant,$51-100,201901
A PLUS KITCHEN,114.18307,Hong Kong Style,22.2816,"G/F., 269 GLOUCESTER ROAD, WAN CHAI, HONG KONG",12,Tea Restaurant,RL,,2019-09-07,Tsim Sha Tsui,Tea Restaurant,$51-100,201901
A Plus,114.16898,Western,22.32609,"G/F, & COCKLOFT, 225 TUNG CHOI ST., KOWLOON",62,Western,RR,,2019-05-16,Wan Chai,Wine,$51-100,201901
A Plus Kitchen,114.17428,Hong Kong Style,22.29868,"FLAT B, G/F, WINFIELD COMMERCIAL BUILDING, 6-8 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",61,Tea Restaurant,RL,,2019-06-07,Tsim Sha Tsui,Tea Restaurant,$51-100,201901
A Plus Restaurant,114.17858,Western,22.27765,"3/F., TIFFAN TOWER, 197-199 WANCHAI ROAD, WANCHAI, HONG KONG",12,Western,RR,,2019-09-09,Wan Chai,Wine,$51-100,201901
A ROLHA,114.14005,Western,22.33863,"G/F, MEI FOO SUN CHUEN, 17A NASSAU STREET, SHAM SHUI PO, KOWLOON",63,International,RR,#B,2019-05-13,Mei Foo,Wine,$51-100,201901
A Side & B Side,114.14846,Japanese,22.28479,"G/F., 53 SAI STREET, SHEUNG WAN, HONG KONG",18,Japanese,RR,,2019-07-06,Kowloon City,Sushi/Sashimi,$101-200,201901
A T Restaurant & Bar,114.17533,Hong Kong Style,22.2982,"PORTION OF SHOP 1 & SHOP 2, G/F, UNION MANSION, 33-35 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",61,,RR,,2019-06-23,Jordan,,$51-100,201901
A TAVOLA,113.94276,Western,22.29263,"SHOP E & F, G/F., SEAVIEW CRESCENT, 8 TUNG CHUNG WATERFRONT ROAD, TUNG CHUNG, HONG KONG",17,,RL,,2019-08-19,Tung Chung,Pizza,$201-400,201901
A-1 Bakery,114.24395,Western,22.42847,"SHOP NO. G10 (MAJOR PORTION), G/F, LAKE SILVER, 599 SAI SHA ROAD, WU KAI SHA, SHA TIN, NEW TERRITORIES",97,"Western, Bakery",RR,,2019-04-06,Tseung Kwan O,Bakery,Below $50,201901
A-1 Bakery & Cafe,114.14315,Western,22.28637,"UNIT 1 (MAJOR PORTION), GROUND FLOOR, ISLAND CREST, 8 FIRST STREET, HONG KONG",18,"Western, Bakery",RR,,2019-11-27,Tseung Kwan O,Bakery,Below $50,201901
A-1 Bakery & Cafe,114.18813,Western,22.31616,"SHOP 3 (MAJOR PORTION), LOWER G/F, 18 FARM ROAD, KOWLOON CITY, KOWLOON",52,"Western, Bakery",RL,,2019-05-12,Tseung Kwan O,Bakery,Below $50,201901
A-INN CLUB,114.16453,Western,22.44802,"SHOP B & C, G/F, HEUNG YEE KUK BUILDING, 4-6 SHUNG TAK STREET, YAN HING STREET, TAI PO, NEW TERRITORIES",95,International,RR,,2019-02-22,Tai Po,Wine,$201-400,201901
A. KASHMIR CURRY HOUSE ALIBABA,114.16343,Japanese,22.33091,"SHOP 116B, G/F, PEI HO STREET, SHAM SHUI PO, KOWLOON",63,Japanese,RL,,2019-10-30,Tsim Sha Tsui,French,Above $801,201901
A.O.C. Eat & Drink,114.17306,Western,22.27495,"SHOP H, G/F., CACTUS MANSION, 1-19 MCGREGOR STREET, WAN CHAI, HONG KONG",12,Western,RL,#F,2020-01-21,Wan Chai,Coffee Shop,$51-100,201901
A100,114.12709,Hong Kong Style,22.50345,"G/F, 34 SAN FAT STREET, SHEUNG SHUI, NEW TERRITORIES",96,,RL,,2019-07-15,Sheung Shui,Ramen,Below $50,201901
A100 Kitchen,114.17134,Western,22.31628,"SHOP K1, K2 & K3, G/F, HUNG KWONG BUILDING, 2A-2H, 2J-2N, 2P TUNG CHOI STREET, KOWLOON",62,Western,RL,,2019-05-10,Central,Coffee Shop,$51-100,201901
A2 Pub,114.16894,,22.32619,"SHOP B, G/F, TUNG WAI BUILDING, 227-229 TUNG CHOI ST, MONG KOK, KOWLOON",62,,RR,,2020-01-05,,,,201901
A8's Cafe,114.167,Western,22.45175,"G/F, BLOCK A, ON LOK BUILDING, 1211, TAI PO OLD MARKET, TAI PO, NEW TERRITORIES",95,Western,RL,,2019-06-30,Yuen Long,Hamburger,$51-100,201901
ABC粉麵,114.16894,Hong Kong Style,22.30834,"SHOP B, G/F, SAY HAY HOUSE, 10 PAK HOI STREET, YAU MA TEI, KOWLOON",61,Tea Restaurant,RR,,2019-10-17,Sham Shui Po,Tea Restaurant,$51-100,201901
ABERDEEN FISHBALL & NOODLES RESTAURANT,114.17297,Hong Kong Style,22.29793,"SHOP NO. 4(NO.6A CARNARVON ROAD), GROUND FLOOR, FRIENDS’ HOUSE, NOS. 4B,4C,4D,6A,6B,6D,6E,6F,6G & 6H CARNARVON ROAD, KOWLOON",61,Noodles/Rice Noodles,RR,,2019-07-31,North Point,Noodles/Rice Noodles,Below $50,201901
ABERDEEN FISHBALL & NOODLES RESTAURANT,114.25195,Hong Kong Style,22.35639,"G/F-1/F, HUMPHREY'S BUILDING, 11 HUMPHREY'S AVENUE, TSIM SHA TSUI, KOWLOON",61,Noodles/Rice Noodles,RL,,2019-02-05,North Point,Noodles/Rice Noodles,Below $50,201901
ABERDEEN STREET SOCIAL,114.15318,Western,22.28403,"LG/F. AND G/F., JPC BUILDING PMQ, 35 ABERDEEN STREET, CENTRAL, HONG KONG",18,,RL,,2019-01-22,Central,Wine,Above $801,201901
ABOVE,114.16907,Western,22.24962,"PORTION OF 23/F., 64 WONG CHUK HANG ROAD, ABERDEEN, HONG KONG",15,Western,RR,,2019-08-16,Wong Chuk Hang,Wine,$201-400,201901
ACCRO COFFEE,114.02243,Western,22.44735,"SHOP 8, G/F & COCKLOFT, FOOK CHEONG BUILDING, 21-27 MA WANG ROAD, YUEN LONG, NEW TERRITORIES",94,Western,RR,,2019-04-28,Yuen Long,Coffee Shop,$51-100,201901
ACME,114.17228,,22.30629,"LG/F., UG/F.(PORTION), 1/F. & 2/F., SILVER FORTUNE PLAZA, 1 WELLINGTON STREET, CENTRAL, HONG KONG",18,,RR,#B,2019-06-06,,,,201901
ADD OIL STATION,114.20778,Western,22.3878,"SHOP G06, G/F, KINGS WING PLAZA 1, NO. 3 ON KWAN STREET, SHA TIN, NEW TERRITORIES",97,Western,RL,,2019-02-14,Tsim Sha Tsui,Coffee Shop,$201-400,201901
AEDES BAR,114.19602,Western,22.29094,"GROUND FLOOR & COCKLOFT, NO. 14 YUEN YUEN STREET, HAPPY VALLEY, HONG KONG",12,,RR,,2019-10-22,Happy Valley,Wine,$201-400,201901
AER,114.15516,Western,22.28115,"SHOP G, G/F., BLOCK A, WINNER BUILDING, 17 WING WAH LANE, CENTRAL, HONG KONG",18,Western,RR,,2019-08-08,Wan Chai,,$401-800,201901
AFFINITY KITCHEN,114.15416,South-east Asia,22.28494,"G/F., 18 GILMAN'S BAZAAR, CENTRAL, HONG KONG",18,Noodles/Rice Noodles,RR,,2019-07-24,Central,Noodles/Rice Noodles,Below $50,201901
AFTER SIX,114.19078,,22.28669,"SHOP NO. 2 ON GROUND FLOOR OF KAM TAO, NGAN TAO & HOI TAO BUILDINGS, 10A WHITFIELD ROAD, HONG KONG",12,,RR,,2019-09-06,,,,201901
AGAVE,114.15355,Mainland China,22.28203,"G/F., NO. 26 HOLLYWOOD ROAD, CENTRAL, HONG KONG",18,"Guangdong, Dim Sum",RL,,2019-07-30,Tsim Sha Tsui,Dim Sum,$101-200,201901
AGEHAN JAPANESE RESTAURANT,114.1577,Japanese,22.28424,"SHOP 208-210, THE PODIUM OF EXCHANGE SQUARE, 8 CONNAUGHT PLACE, CENTRAL, HONG KONG",18,Japanese,RL,#G#H,2019-07-02,Central,Yoshoku,$101-200,201901
AH HHA,114.12699,Hong Kong Style,22.28264,"SHOP 5, G/F., HAU WO BUILDING, 44-52 HAU WO STREET, KENNEDY TOWN, HONG KONG",18,,RR,,2019-10-23,Yuen Long,Taiwanese Drink,Below $50,201901
AH LUNG PAKISTAN HALAL FOOD,114.17022,Other,22.30619,"G/F, 93A WOOSUNG STREET, KOWLOON",61,Seafood,RL,,2020-02-07,Jordan,Seafood,$51-100,201901
AH YAT HARBOUR VIEW RESTAURANT CHAMP KITCHEN & BAR,114.18388,Mainland China,22.28136,"25/F., TOWER 535, NO. 535 JAFFE ROAD, CAUSEWAY BAY, HONG KONG",12,"Guangdong, Dim Sum",RL,#F,2019-05-16,Tsim Sha Tsui,Dim Sum,$401-800,201901
AHA,114.15299,Western,22.28478,"G/F., THE WELLINGTON, NO. 198 WELLINGTON STREET, CENTRAL, HONG KONG",18,Western,RL,,2019-05-14,Sheung Wan,Dessert,$101-200,201901
AHIMSA BUFFET,114.17192,Hong Kong Style,22.3193,"2/F., NO. 88 SAI YEE STREET, MONG KOK, KOWLOON",62,,RL,,2019-09-09,Mong Kok,Vegetarian,$51-100,201901
AIA,114.17735,Hong Kong Style,22.27383,"G/F., AIA BUILDING, NO. 1 STUBBS ROAD, WAN CHAI, HONG KONG",12,All Day Breakfast,RR,,2019-03-08,North Point,All Day Breakfast,Below $50,201901
AIDAN KOREAN DESSERT CAFE,114.2243,Korean,22.31288,"SHOP NO. 1, 1/F, KWUN TONG VIEW, 410 KWUN TONG ROAD, KWUN TONG, KOWLOON",51,,RL,,2019-07-03,Lok Fu,Dessert,$101-200,201901
AJ's SRILANKAN CUISINE,114.27124,Mainland China,22.37919,"G/F, 14 SAI KUNG HOI PONG STREET, SAI KUNG, NEW TERRITORIES",98,Guangdong,RL,,2019-04-21,Wan Chai,Xinjiang,Below $50,201901
AJI ICHIBAN,114.17329,Japanese,22.30258,"SHOP NO.1,8&9, G/F, HILLWOOD COURT, 22-28 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",61,Japanese,RL,#E#G#H,2019-05-21,Tsim Sha Tsui,Robatayaki,$201-400,201901
AJIDOURAKU,114.17389,,22.298,"G/F, NO. 2 HANOI ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,,2019-09-28,,,,201901
AJISEN RAMEN,113.94213,Japanese,22.28808,"SHOP NOS. 2 & 3, GROUND FLOOR, FU TUNG SHOPPING CENTRE, FU TUNG ESTATE, TUNG CHUNG, NEW TERRITORIES",17,Japanese,RL,,2019-01-18,Yau Ma Tei,Ramen,$51-100,201901
AJISEN RAMEN,114.17069,Japanese,22.31416,"SHOP A, GROUND FLOOR, LUNG MA BUILDING, NO. 550 NATHAN ROAD, KOWLOON",61,Japanese,RL,#G#H,2019-03-27,Yau Ma Tei,Ramen,$51-100,201901
AJISEN RAMEN,114.18621,Japanese,22.31116,"SHOP NO. G01A & B, G/F, CHATHAM PLACE, NO. 388 CHATHAM ROAD NORTH, TO KWA WAN, KOWLOON",52,Japanese,RL,,2019-04-01,Yau Ma Tei,Ramen,$51-100,201901
AJISEN RAMEN,114.18656,Japanese,22.28032,"SHOP 305, 3/F., WINDSOR HOUSE, 311 GLOUCESTER ROAD, CAUSEWAY BAY, HONG KONG",12,Japanese,RL,#G#H,2019-05-18,Yau Ma Tei,Ramen,$51-100,201901
AJITOMI Japanese Restaurant,114.18202,Japanese,22.27928,"7/F, CIRCLE TOWER, 28 TANG LUNG STREET, CAUSEWAY BAY, WAN CHAI, HONG KONG",12,Japanese,RL,#G#H,2019-03-13,Tsim Sha Tsui,Sushi/Sashimi,$101-200,201901
AKA,114.17481,Japanese,22.29909,"9/F, CHINACHEM CAMERON CENTRE, 42 CAMERON ROAD, TSIM SHA TSUI, KOWLOON",61,Japanese,RR,,2019-09-21,Tsim Sha Tsui,Wine,$51-100,201901
AKIBANA JAPANESE RESTAURANT,114.14073,Japanese,22.48561,"SHOP 82, G/F, FLORA PLAZA, FANLING, NEW TERRITORIES",96,"Japanese, Western",RL,#G#H,2019-02-14,North Point,Western,$101-200,201901
AKIZUKI,114.21422,Mainland China,22.32721,"SHOP A2, G/F, TBG MALL, TAK BO GARDEN, NO. 3 NGAU TAU KOK ROAD, KOWLOON",51,,RL,#G#H,2019-07-16,Tsim Sha Tsui,Fine Dried Seafood,$401-800,201901
AKIZUKI JAPANESE RESTAURANT,114.16502,Japanese,22.45199,"SHOP 13, G/F, KAI CHEONG MANSION, 11-13 TING KOK ROAD, TAI PO, NEW TERRITORIES",95,Japanese,RL,#G#H,2019-10-11,Wan Chai,Sushi/Sashimi,$201-400,201901
AKinna Bar & Restaurant,114.19199,Japanese,22.28858,"SHOP 20, 21 & 24, G/F., FU LEE LOY MANSION, 9-27 KING WAH ROAD, NORTH POINT, HONG KONG",11,"Japanese, Western",RL,,2019-10-08,North Point,Western,$101-200,201901
AL DENTE,114.15284,Western,22.2818,"G/F., 16 STAUNTON STREET, CENTRAL, HONG KONG",18,,RL,,2019-11-16,Wan Chai,Pizza,$201-400,201901
AL DENTE,114.17409,Western,22.27889,"G/F, 153 JAFFE ROAD, WAN CHAI, HONG KONG",12,,RL,,2019-01-14,Wan Chai,Pizza,$201-400,201901
AL DENTE,114.17488,Western,22.29884,"PORTION OF G/F, POLLY COMMERCIAL BUILDING, 21-23A PRAT AVENUE, TSIM SHA TSUI, KOWLOON",61,,RL,,2019-08-25,Wan Chai,Pizza,$201-400,201901
AL Dente,114.17488,Western,22.28102,"SHOP NOS. 102-105, 1/F, GREAT EAGLE CENTRE, 23 HARBOUR ROAD, WAN CHAI, HONG KONG",12,,RL,,2019-01-03,Wan Chai,Pizza,$201-400,201901
AL FORNO,114.15152,Western,22.28271,"SHOP 2, UG/F., KING HO BUILDING, 41-49 ABERDEEN STREET, CENTRAL, HONG KONG",18,Western,RL,,2019-05-08,Causeway Bay,Coffee Shop,$101-200,201901
AL MOLO,114.16735,Western,22.29513,"SHOP OT G63, G/F, OCEAN TERMINAL, HARBOUR CITY, TSIM SHA TSUI, KOWLOON",61,Western,RL,#F,2019-11-01,Tsim Sha Tsui,Western,$201-400,201901
AL PESTO,114.1278,Western,22.28278,"SHOP E, G/F., FULL HARVEST BUILDING, 6-18 HAU WO STREET, KENNEDY TOWN, HONG KONG",18,,RL,,2019-12-04,Western District,Pizza,$101-200,201901
AL' S DINER,114.15517,,22.28102,"SHOP F, G/F., WINNER BUILDING, 27-39 D'AGUILAR STREET, CENTRAL, HONG KONG",18,,RL,,2019-06-30,,,,201901
ALDOU CAFE,114.02516,Mainland China,22.44121,"SHOP 3, G/F, YEE FUNG GARDEN, 38 MA TIN ROAD, YUEN LONG, NEW TERRITORIES",94,Guangdong,RR,,2019-11-04,Kowloon City,Tea House,$51-100,201901
ALI BABA BIRYANI HOUSE,114.15547,Other,22.28131,"SHOP NO.1 OF UNIT 1, G/F., TAK WOO HOUSE, NOS.17-19 D'AGUILAR STREET AND NOS. 1-3 WO ON LANE, CENTRAL, HONG KONG",18,,RL,,2019-01-25,Prince Edward,Pizza,$51-100,201901
ALI-BABA RESTAURANT,114.1269,Hong Kong Style,22.36417,"SHOP 8, G/F, KWAI SHING EAST SHOPPING CENTRE, KWAI SHING EAST ESTATE, KWAI CHUNG, NEW TERRITORIES",91,,RL,,2019-10-02,Kwai Chung,Indian,Below $50,201901
ALIEN,114.16406,Western,22.44871,"G/F, 31-33 YAN HING STREET, TAI PO, NEW TERRITORIES",95,Western,RL,#F,2019-07-16,Wong Chuk Hang,,$51-100,201901
ALL IN,114.19218,Mainland China,22.27806,"SHOP B, G/F.& C/L., SUN CHUN BUILDING, NOS. 4A, 5, 6 & 7 SUN CHUN STREET & NOS. 15 & 17 ORMSBY STREET, TAI HANG, HONG KONG",12,Guangdong,RR,,2019-09-20,Wan Chai,Hong Kong Style,$201-400,201901
ALLOY KARAOKE LOUNGE,114.1742,Western,22.29796,"UNIT 1 TO 4, 3/F, HART AVENUE PLAZA, 5-9A HART AVENUE, TSIM SHA TSUI, KOWLOON",61,Western,RR,#B,2019-09-12,Causeway Bay,Wine,$201-400,201901
ALMA,114.16735,Western,22.29513,"SHOP OT 310, LEVEL 3, OCEAN TERMINAL, HARBOUR CITY, KOWLOON",61,International,RL,,2019-06-27,Wan Chai,Wine,$101-200,201901
ALOY MAK MAK,114.03196,Western,22.44485,"SHOP 4-5 & PORTION OF 6-7, G/F & COCKLOFT, PEARL HOUSE, 1-11 ON LOK ROAD, YUEN LONG, NEW TERRITORIES",94,Western,RL,#G,2019-09-09,Cheung Sha Wan,Wine,$101-200,201901
ALTERNATIVE,114.17002,Western,22.30353,"G/F (MINOR PORTION), BREAKTHROUGH CENTRE, 191 WOOSUNG STREET, JORDAN, KOWLOON",61,International,RL,,2019-03-19,Yau Ma Tei,Wine,$101-200,201901
ALTO 88,114.18684,Western,22.27914,"PORT.OF 31/F, REGAL H.K HOTEL, 88 YEE WO ST., CAUSEWAY BAY, WAN CHAI, HONG KONG",12,,RL,#D#F,2019-01-27,Causeway Bay,Hotel Restaurant,$201-400,201901
ALTO BAR & GRILL,114.18164,Western,22.27911,"31/F., V POINT, 18 TANG LUNG STREET, CAUSEWAY BAY, HONG KONG",12,International,RL,,2019-12-21,Causeway Bay,Wine,$401-800,201901
AM KITCHEN,114.14318,Western,22.49915,"SHOP B, G/F, KIN FUNG BUILDING, 56 WO FUNG STREET, LUEN WO HUI, FANLING, NEW TERRITORIES",96,,RL,,2019-05-07,Causeway Bay,Fine Dining,$401-800,201901
AMALFITANA,114.19799,Western,22.23585,"SHOP 105, LEVEL 1, THE PULSE, 28 BEACH ROAD, REPULSE BAY, HONG KONG",15,,RL,,2019-03-23,Repulse Bay,Pizza,$201-400,201901
AMANTE,113.94225,Western,22.28868,"SHOP NO. 1, G/F., FU TUNG PLAZA, FU TUNG ESTATE, 6 FU TUNG STREET, TUNG CHUNG, NEW TERRITORIES",17,Western,RL,#F,2019-07-20,Tsim Sha Tsui,Theme Restaurant,$51-100,201901
AMAZAKE,114.15649,,22.28052,"SHOP A, UG/F., ON HING BUILDING, NO. 1 ON HING TERRACE, CENTRAL, HONG KONG",18,,RL,#G#H,2019-06-06,,,,201901
AMAZING,114.17174,South-east Asia,22.31383,"PORTION A, G/F, THE CITYVIEW, 23 WATERLOO ROAD, KOWLOON",61,Thai,RL,,2019-04-12,Yau Ma Tei,Food Wise Eateries,$101-200,201901
AMAZING RESTAURANT,114.16698,South-east Asia,22.32628,"G/F, NO. 34 BOUNDARY STREET, KOWLOON",62,Thai,RL,,2019-07-13,Yau Ma Tei,Food Wise Eateries,$101-200,201901
AMAZING TEA,114.17078,South-east Asia,22.31361,"SHOP 3A, G/F, KA WING BUILDING, NOS. 534-538 NATHAN ROAD, YAU MA TEI, KOWLOON",61,Thai,RR,,2019-02-09,Tsim Sha Tsui,,$101-200,201901
AMBER,114.15768,Western,22.28095,"7/F, THE LANDMARK MANDARIN ORIENTAL, THE LANDMARK, 15 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",18,,RL,#E#F#G#H,2020-01-13,Central,Wine,Above $801,201901
AMBER LEAF RESTAURANT,114.17136,Western,22.30463,"FLAT A, B & C, G/F, KAM LING BUILDING, NO. 231 NATHAN ROAD AND NO. 42 PILKEM STREET, KOWLOON",61,"International, All Day Breakfast",RL,,2019-03-24,Hung Hom,All Day Breakfast,$101-200,201901
AMC,114.16527,Western,22.27681,"PORTION 1 OF CINEMA AT PORTION OF LEVEL 1, PACIFIC PLACE, ISLAND LOT 8571, 88 QUEENSWAY, ADMIRALTY, HONG KONG",18,International,RR,,2019-08-14,Aberdeen,Buffet,$401-800,201901
AMICI,114.15578,Western,22.28222,"8/F., STANLEY 11, NO. 11 STANLEY STREET, HONG KONG",18,Western,RL,#G#H,2019-06-17,Prince Edward,Coffee Shop,$101-200,201901
AMICO 1890,114.17227,Western,22.31768,"G/F, HING YIP HOUSE, NO. 24 SAI YEE STREET, MONG KOK, KOWLOON",62,Western,RR,,2019-07-26,Mong Kok,Pizza,$101-200,201901
AMITABHA VEGETARIAN RESTAURANT,114.18558,,22.30816,"G/F, 41-43 STATION LANE, HUNG HOM, KOWLOON",52,,RL,,2019-08-09,,,,201901
AMITIE KITCHEN,114.17029,Western,22.29757,"8/F, NO. 27 ASHLEY ROAD, TSIM SHA TSUI, KOWLOON",61,,RL,,2019-09-29,Tsim Sha Tsui,French,$201-400,201901
AMMO,114.16528,Western,22.27584,"LOWER LEVEL, ASIA SOCIETY HONG KONG CENTER, 9 JUSTICE DRIVE, ADMIRALTY, HONG KONG",18,,RL,,2019-10-28,Admiralty,Wine,$401-800,201901
AMOI,114.17183,Western,22.2756,"FLAT A, 2/F., HUNDRED CITY CENTRE, 7-17 AMOY STREET, WAN CHAI, HONG KONG",12,,RR,,2019-07-20,Central,Fine Dining,$401-800,201901
AMORE,114.1712,Western,22.27692,"SHOP D, G/F., 8 THOMSON ROAD, WAN CHAI, HONG KONG",12,,RL,,2019-08-24,Western District,,$201-400,201901
AMOUR CAFE,114.17087,Western,22.30578,"G/F, 1L NANKING STREET, KOWLOON",61,Western,RR,,2019-07-29,Jordan,Coffee Shop,$51-100,201901
AMOYSTER GRILL,114.17183,Japanese,22.2756,"UNIT B, 2/F., HUNDRED CITY CENTRE, 7-17 AMOY STREET, WAN CHAI, HONG KONG",12,"Japanese, Western",RL,#F,2019-08-23,Wan Chai,Western,$201-400,201901
AMPHAWA THAI RESTAURANT,114.17004,South-east Asia,22.30553,"GROUND FLOOR, NO. 102 WOOSUNG STREET, JORDAN, KOWLOON",61,"Thai, Seafood",RL,,2019-10-17,Yau Ma Tei,Seafood,$101-200,201901
AMPORN THAI FOOD,114.1359,South-east Asia,22.36514,"SHOP NO. 6, G/F, PO SING CENTRE, 5-27 WO YI HOP ROAD, KWAI CHUNG, NEW TERRITORIES",91,Thai,RR,,2019-03-05,Kwai Chung,,$101-200,201901
AMUSE,114.17622,Western,22.30223,"G/F, AUSTIN COMMERCIAL CENTRE, 4-4A AUSTIN AVENUE, TSIM SHA TSUI, KOWLOON",61,Western,RR,,2019-11-12,Jordan,Wine,$101-200,201901
AMY'S KITCHEN,114.13776,Western,22.28699,"G/F, 352 DES VOEUX ROAD WEST, WESTERN, HONG KONG",18,Western,RL,,2019-05-05,Western District,,$51-100,201901
AN NAM,114.18464,South-east Asia,22.27847,"PORTION B, 4/F., THE LEE GARDENS, 33 HYSAN AVENUE, CAUSEWAY BAY, HONG KONG",12,,RL,,2019-03-12,Causeway Bay,,$201-400,201901
AN NAM PHO,114.17455,South-east Asia,22.27699,"SHOP NOS. 208 & 209, 2/F., TAI YAU PLAZA OF TAI YAU BUIDING, NO. 181 JOHNSTON ROAD, WAN CHAI, HONG KONG",12,Noodles/Rice Noodles,RL,,2019-01-09,Quarry Bay,Noodles/Rice Noodles,$51-100,201901
AN NAM PHO,114.22422,South-east Asia,22.28027,"SHOP NO. 1 & NO. 2, G/F., FORTUNE MANSION, NO. 228 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG",11,Noodles/Rice Noodles,RL,,2019-03-25,Quarry Bay,Noodles/Rice Noodles,$51-100,201901
ANA GURA,114.17457,Japanese,22.3373,"SHOP 35, UG/F., THE FESTIVAL WALK, 80 TAT CHEE AVENUE, KOWLOON TONG, KOWLOON",63,Japanese,RL,#G#H,2020-01-31,Kowloon Tong,Sushi/Sashimi,$401-800,201901
ANA TEN,114.16735,Japanese,22.29513,"SHOP 304, L3 OTE, OCEAN TERMINAL, HARBOUR CITY, TSIM SHA TSUI, KOWLOON, HONG KONG",61,Japanese,RL,,2019-03-18,Tsim Sha Tsui,Sushi/Sashimi,$401-800,201901
ANCIENT MOON,114.20023,South-east Asia,22.29021,"SHOP 29 (29A KAM PING STREET), G/F., BLOCK B, TUNG FAT BUILDING, 29, 29A, 31, 31A, 33, 33A, 35 & 35A KAM PING STREET, HONG KONG",11,,RL,,2019-07-08,North Point,,$51-100,201901
ANDREA'S,114.14113,Western,22.28663,"G/F., 117 FIRST STREET, WESTERN, HONG KONG",18,,RR,,2019-10-23,Western District,American,$101-200,201901
